type,gender,vage,age,ageg,region,ee,num,cost
A,F,9,50,5,SZ,0.705,0,0
A,F,9,51,6,BJ,4.296,5,8435.25
A,F,9,51,6,SH,1,1,595
A,F,9,51,6,SZ,0.559,1,6613.85
A,F,9,52,6,BJ,7.855,6,8144.7
A,F,9,52,6,SZ,0.293,0,0
A,F,9,53,6,BJ,6.322,2,1092.25
A,F,9,53,6,SH,1,0,0
A,F,9,53,6,TJ,0.973,1,1615
A,F,9,54,6,BJ,5.753,4,3884.5
A,F,9,54,6,SH,0.503,1,1275
A,F,9,55,6,BJ,3.099,0,0
A,F,9,56,6,BJ,3.403,3,3357.5
A,F,9,56,6,SH,0.008,0,0
A,F,9,57,6,BJ,2.951,2,3630
A,F,9,58,6,BJ,3.055,2,2354.5
A,F,9,59,6,BJ,2.214,2,10570.6
A,F,9,59,6,CQ,0.085,0,0
A,F,9,61,7,BJ,1.099,1,245
A,F,9,62,7,BJ,1.332,3,1197.65
A,F,9,66,7,BJ,0.691,1,306
A,F,9,68,7,BJ,1,0,0
A,F,9,70,7,BJ,1,2,569.5
A,F,10,22,2,SH,1,0,0
A,F,10,23,2,CQ,0.041,0,0
A,F,10,24,2,BJ,2,4,3714.5
A,F,10,25,2,BJ,1,0,0
A,F,10,26,3,SH,0.817,0,0
A,F,10,26,3,SZ,0.005,0,0
A,F,10,28,3,SZ,1,0,0
A,F,10,29,3,BJ,1,2,1351.5
A,F,10,30,3,BJ,1.874,0,0
A,F,10,31,4,BJ,2,1,1105
A,F,10,32,4,BJ,2.361,1,2193
A,F,10,32,4,SH,0.574,0,0
A,F,10,32,4,SZ,1.137,0,0
A,F,10,33,4,BJ,0.988,2,994.5
A,F,10,33,4,SH,0.03,0,0
A,F,10,33,4,CQ,0.17,0,0
A,F,10,34,4,SH,1,1,1232.5
A,F,10,35,4,SH,0.016,0,0
A,F,10,35,4,SZ,1,2,2227
A,F,10,36,4,BJ,3.145,2,1190
A,F,10,36,4,SH,1.148,0,0
A,F,10,36,4,SZ,1.726,0,0
A,F,10,36,4,CQ,0.282,0,0
A,F,10,37,4,BJ,1,0,0
A,F,10,37,4,SZ,0.123,0,0
A,F,10,38,4,BJ,0.617,0,0
A,F,10,39,4,BJ,1.393,1,1895.5
A,F,10,39,4,SH,0.14,0,0
A,F,10,39,4,SZ,1.252,1,1139
A,F,10,40,4,BJ,1.074,2,1275
A,F,10,40,4,TJ,0.208,0,0
A,F,10,41,5,BJ,1,0,0
A,F,10,41,5,SZ,0.041,0,0
A,F,10,42,5,BJ,3.619,0,0
A,F,10,42,5,SZ,1.151,1,2337.5
A,F,10,43,5,BJ,2.282,2,2384.25
A,F,10,43,5,SH,0.685,0,0
A,F,10,44,5,BJ,2.833,1,701.25
A,F,10,44,5,SH,0.022,0,0
A,F,10,44,5,SZ,1.099,0,0
A,F,10,45,5,BJ,0.121,0,0
A,F,10,45,5,SZ,1.003,1,1317.5
A,F,10,46,5,BJ,0.842,1,7905
A,F,10,46,5,CQ,1,2,680
A,F,10,47,5,BJ,3.493,4,5482.5
A,F,10,47,5,SZ,0.025,0,0
A,F,10,48,5,BJ,2.277,1,4904.5
A,F,10,48,5,SH,0.76,0,0
A,F,10,48,5,SZ,1.486,0,0
A,F,10,49,5,BJ,0.093,0,0
A,F,10,49,5,SH,2.326,0,0
A,F,10,50,5,BJ,2.681,4,3323.5
A,F,10,51,6,SH,0.225,0,0
A,F,10,51,6,SZ,1,0,0
A,F,10,53,6,BJ,1,1,1388.9
A,F,10,54,6,BJ,1,2,1275
A,F,10,55,6,SH,0.252,0,0
A,F,10,56,6,BJ,2.828,2,1211.25
A,F,10,57,6,BJ,0.503,1,552.5
A,F,10,57,6,SH,0.293,0,0
A,F,10,58,6,BJ,4.473,1,4795
A,F,10,59,6,BJ,1.562,0,0
A,F,10,61,7,BJ,0.019,0,0
A,F,10,66,7,BJ,0.666,2,1360
A,F,10,70,7,BJ,0.765,0,0
A,M,1,18,1,BJ,4.014,2,4296.75
A,M,1,18,1,SZ,0.523,2,1955
A,M,1,18,1,TJ,1.281,0,0
A,M,1,19,1,BJ,24.214,24,104330.2
A,M,1,19,1,SH,3.643,2,2975
A,M,1,19,1,SZ,2,2,2893.4
A,M,1,19,1,TJ,2.015,1,510
A,M,1,19,1,CQ,0.847,0,0
A,M,1,20,1,BJ,56.448,47,90618.85
A,M,1,20,1,SH,6.722,7,9149.5
A,M,1,20,1,SZ,2.216,0,0
A,M,1,20,1,TJ,0.935,1,565.25
A,M,1,20,1,CQ,0.672,0,0
A,M,1,21,2,BJ,85.475,82,157253.25
A,M,1,21,2,SH,10.519,12,26163
A,M,1,21,2,SZ,4.332,2,3825.85
A,M,1,21,2,TJ,7.011,4,4364.75
A,M,1,21,2,CQ,2.184,2,2210
A,M,1,22,2,BJ,129.785,106,214573
A,M,1,22,2,SH,20.578,14,26303
A,M,1,22,2,SZ,1.715,2,1063.5
A,M,1,22,2,TJ,6.456,8,34330.65
A,M,1,22,2,CQ,2.132,1,1356.6
A,M,1,23,2,BJ,194.234,148,321124.3
A,M,1,23,2,SH,26.234,23,23795.75
A,M,1,23,2,SZ,9.311,11,137601.45
A,M,1,23,2,TJ,17.281,9,7330.23
A,M,1,23,2,CQ,3.722,2,8991.3
A,M,1,24,2,BJ,220.22,186,353109.3
A,M,1,24,2,SH,45.645,38,104789.5
A,M,1,24,2,SZ,10.477,12,14495.05
A,M,1,24,2,TJ,20.56,17,126677.71
A,M,1,24,2,CQ,7.756,5,3935.5
A,M,1,25,2,BJ,247.407,179,438687.43
A,M,1,25,2,SH,39.917,31,63604.25
A,M,1,25,2,SZ,17.276,20,27447.84
A,M,1,25,2,TJ,30.046,19,75580.47
A,M,1,25,2,CQ,8.938,3,1793.5
A,M,1,26,3,BJ,278.64,232,384496.35
A,M,1,26,3,SH,59.557,52,186715.75
A,M,1,26,3,SZ,20.762,21,24534
A,M,1,26,3,TJ,24.423,14,11086.2
A,M,1,26,3,CQ,8.897,3,2967.35
A,M,1,27,3,BJ,358.166,297,489463.46
A,M,1,27,3,SH,77.249,46,75948.75
A,M,1,27,3,SZ,25.951,12,10118.1
A,M,1,27,3,TJ,30.771,15,21990.35
A,M,1,27,3,CQ,12.056,11,11268.45
A,M,1,28,3,BJ,474.008,384,780879.06
A,M,1,28,3,SH,90.997,55,135809.1
A,M,1,28,3,SZ,37.261,38,41215.8
A,M,1,28,3,TJ,26.057,19,31529.85
A,M,1,28,3,CQ,15.018,7,4336.7
A,M,1,29,3,BJ,427.542,313,592891.15
A,M,1,29,3,SH,102.097,65,197841.5
A,M,1,29,3,SZ,36.937,35,41956.7
A,M,1,29,3,TJ,31.141,26,75357.36
A,M,1,29,3,CQ,14.476,16,15022.9
A,M,1,30,3,BJ,408.168,327,590591.25
A,M,1,30,3,SH,89.193,53,89495.5
A,M,1,30,3,SZ,47.876,43,64291.9
A,M,1,30,3,TJ,28.045,19,25847.06
A,M,1,30,3,CQ,14.973,14,12570.62
A,M,1,31,4,BJ,439.385,347,503147.23
A,M,1,31,4,SH,98.73,58,128372
A,M,1,31,4,SZ,47.841,37,36065.05
A,M,1,31,4,TJ,35.626,27,83341.82
A,M,1,31,4,CQ,16.675,8,49425.8
A,M,1,32,4,BJ,435.007,330,749076.17
A,M,1,32,4,SH,109.363,68,106729.73
A,M,1,32,4,SZ,41.668,47,86629.4
A,M,1,32,4,TJ,32.113,14,49507.25
A,M,1,32,4,CQ,18.312,10,43522.55
A,M,1,33,4,BJ,357.089,262,429175.83
A,M,1,33,4,SH,115.532,65,174020.5
A,M,1,33,4,SZ,29.248,19,30494.25
A,M,1,33,4,TJ,37.884,22,33828.95
A,M,1,33,4,CQ,13.803,13,9555.89
A,M,1,34,4,BJ,395.622,312,750158.28
A,M,1,34,4,SH,86.155,50,83905.85
A,M,1,34,4,SZ,48.526,32,203082.67
A,M,1,34,4,TJ,26.131,16,122755.45
A,M,1,34,4,CQ,23.283,18,21794.85
A,M,1,35,4,BJ,329.558,281,619744.68
A,M,1,35,4,SH,92.345,62,69248.25
A,M,1,35,4,SZ,42.736,32,30201.3
A,M,1,35,4,TJ,30.088,23,28546.15
A,M,1,35,4,CQ,18.416,13,38722.09
A,M,1,36,4,BJ,375.827,296,775091.27
A,M,1,36,4,SH,83.926,61,83503.6
A,M,1,36,4,SZ,48.456,52,57894.85
A,M,1,36,4,TJ,35.518,20,25114.15
A,M,1,36,4,CQ,29.195,11,13415.29
A,M,1,37,4,BJ,380.242,294,738153.48
A,M,1,37,4,SH,82.656,47,53769.75
A,M,1,37,4,SZ,43.642,29,49200.33
A,M,1,37,4,TJ,33.618,18,22605.75
A,M,1,37,4,CQ,24.148,6,15677
A,M,1,38,4,BJ,355.373,264,450734.98
A,M,1,38,4,SH,98.001,51,129768.8
A,M,1,38,4,SZ,48.644,38,51261.05
A,M,1,38,4,TJ,50.476,33,36457.43
A,M,1,38,4,CQ,22.451,13,34464.1
A,M,1,39,4,BJ,372.75,303,661440
A,M,1,39,4,SH,76.711,48,65678.36
A,M,1,39,4,SZ,29.933,19,46445.7
A,M,1,39,4,TJ,38.506,21,60709.7
A,M,1,39,4,CQ,35.446,25,42290.29
A,M,1,40,4,BJ,348.337,249,434296.15
A,M,1,40,4,SH,87.392,57,60449.5
A,M,1,40,4,SZ,34.369,29,45266.95
A,M,1,40,4,TJ,39.676,32,40800.58
A,M,1,40,4,CQ,20.282,11,20999.25
A,M,1,41,5,BJ,338.7,268,664052.32
A,M,1,41,5,SH,80.568,38,93643.5
A,M,1,41,5,SZ,46.196,40,157172.1
A,M,1,41,5,TJ,43.344,22,105541.47
A,M,1,41,5,CQ,26.087,9,9565.9
A,M,1,42,5,BJ,285.155,183,691156.55
A,M,1,42,5,SH,66.933,28,27654.63
A,M,1,42,5,SZ,29.577,35,44861.55
A,M,1,42,5,TJ,29.851,16,23054.25
A,M,1,42,5,CQ,16.233,14,26730.8
A,M,1,43,5,BJ,237.646,214,403938.06
A,M,1,43,5,SH,68.802,38,82227.75
A,M,1,43,5,SZ,30.059,20,39862.55
A,M,1,43,5,TJ,33.955,25,36436.1
A,M,1,43,5,CQ,14.399,4,5854.8
A,M,1,44,5,BJ,212.485,138,368161.81
A,M,1,44,5,SH,62.444,31,50568.2
A,M,1,44,5,SZ,21.002,11,35809.65
A,M,1,44,5,TJ,39.62,18,107157.3
A,M,1,44,5,CQ,12,9,9760.55
A,M,1,45,5,BJ,193.799,147,260025.05
A,M,1,45,5,SH,61.626,37,65337.05
A,M,1,45,5,SZ,28.386,29,31756.7
A,M,1,45,5,TJ,35.104,32,167485.65
A,M,1,45,5,CQ,20.662,15,20324.65
A,M,1,46,5,BJ,252.338,160,416881.85
A,M,1,46,5,SH,61.839,25,43325.5
A,M,1,46,5,SZ,23.192,17,16842.35
A,M,1,46,5,TJ,29.777,23,55599.75
A,M,1,46,5,CQ,26.022,23,38401.17
A,M,1,47,5,BJ,248.542,189,546110.79
A,M,1,47,5,SH,60.938,34,48430
A,M,1,47,5,SZ,22.185,6,25293.65
A,M,1,47,5,TJ,35.125,19,56612.82
A,M,1,47,5,CQ,14.92,8,16066.7
A,M,1,48,5,BJ,202.309,147,321061
A,M,1,48,5,SH,62.776,43,109795.08
A,M,1,48,5,SZ,12.604,8,11624.55
A,M,1,48,5,TJ,26.569,18,42714.2
A,M,1,48,5,CQ,9.179,7,8525.5
A,M,1,49,5,BJ,157.413,102,249057.16
A,M,1,49,5,SH,51.494,29,56022.88
A,M,1,49,5,SZ,10.097,5,8955
A,M,1,49,5,TJ,16.96,11,13870.75
A,M,1,49,5,CQ,3.493,1,1997.5
A,M,1,50,5,BJ,113.34,56,164676.5
A,M,1,50,5,SH,40.863,23,39718
A,M,1,50,5,SZ,6.639,4,2099.5
A,M,1,50,5,TJ,25.327,19,30575.89
A,M,1,50,5,CQ,10.636,3,7382.25
A,M,1,51,6,BJ,148.498,89,183631.45
A,M,1,51,6,SH,30.739,29,35127.25
A,M,1,51,6,SZ,4.371,3,3400
A,M,1,51,6,TJ,19.524,14,24431.95
A,M,1,51,6,CQ,4.9,2,2941
A,M,1,52,6,BJ,132.127,86,105872.52
A,M,1,52,6,SH,34.748,15,19237.5
A,M,1,52,6,SZ,3.884,1,552.5
A,M,1,52,6,TJ,22.29,10,33596.03
A,M,1,52,6,CQ,8.707,5,6120
A,M,1,53,6,BJ,140.121,108,152330.8
A,M,1,53,6,SH,34.569,25,43655.35
A,M,1,53,6,SZ,6.431,4,1260
A,M,1,53,6,TJ,14.669,8,27370.85
A,M,1,53,6,CQ,7.391,8,14889.2
A,M,1,54,6,BJ,98.158,69,109447.9
A,M,1,54,6,SH,31.59,18,25896.5
A,M,1,54,6,SZ,5.32,4,6776.2
A,M,1,54,6,TJ,12.448,6,6674.2
A,M,1,54,6,CQ,4.244,4,32157.28
A,M,1,55,6,BJ,108.443,69,123394.85
A,M,1,55,6,SH,29.294,19,35602.9
A,M,1,55,6,SZ,2.22,2,2159
A,M,1,55,6,TJ,15.503,13,25377.6
A,M,1,55,6,CQ,9.547,3,1652.4
A,M,1,56,6,BJ,113.838,69,92978.11
A,M,1,56,6,SH,19.867,21,31053
A,M,1,56,6,SZ,2.548,1,4489.7
A,M,1,56,6,TJ,15.961,6,4403
A,M,1,56,6,CQ,3.118,4,6470.1
A,M,1,57,6,BJ,83.11,55,121188.35
A,M,1,57,6,SH,15.771,6,6332
A,M,1,57,6,SZ,5.251,2,1283.5
A,M,1,57,6,TJ,10.536,4,7811.5
A,M,1,57,6,CQ,5.22,1,595
A,M,1,58,6,BJ,62.636,41,106706.8
A,M,1,58,6,SH,15.141,7,9433.75
A,M,1,58,6,SZ,5.891,4,4286.55
A,M,1,58,6,TJ,8.738,2,2223.6
A,M,1,58,6,CQ,2.604,2,4381.75
A,M,1,59,6,BJ,46.628,38,39168.85
A,M,1,59,6,SH,10.31,3,1102.5
A,M,1,59,6,SZ,2.854,0,0
A,M,1,59,6,TJ,8.167,3,2774.05
A,M,1,59,6,CQ,1.698,0,0
A,M,1,60,6,BJ,34.927,27,76557.45
A,M,1,60,6,SH,15.554,7,13387.5
A,M,1,60,6,SZ,1,0,0
A,M,1,60,6,TJ,6.126,5,3578.5
A,M,1,60,6,CQ,1.162,0,0
A,M,1,61,7,BJ,45.042,34,88871.55
A,M,1,61,7,SH,10.286,3,2477.75
A,M,1,61,7,TJ,4.573,2,2677.5
A,M,1,61,7,CQ,1.589,4,6085.15
A,M,1,62,7,BJ,28.427,21,18950.75
A,M,1,62,7,SH,6.855,5,5516.5
A,M,1,62,7,TJ,6.358,7,4836.5
A,M,1,62,7,CQ,1,1,1283.5
A,M,1,63,7,BJ,19.235,13,36256.75
A,M,1,63,7,SH,6.21,2,3787.6
A,M,1,63,7,SZ,0.675,0,0
A,M,1,63,7,TJ,0.019,0,0
A,M,1,63,7,CQ,3,1,1657.5
A,M,1,64,7,BJ,13.448,9,12913.2
A,M,1,64,7,SH,2.302,2,1105.57
A,M,1,64,7,TJ,1.67,1,2572.95
A,M,1,64,7,CQ,0.869,0,0
A,M,1,65,7,BJ,12.839,7,78950.55
A,M,1,65,7,SH,0.419,0,0
A,M,1,65,7,SZ,0.123,0,0
A,M,1,65,7,TJ,1,0,0
A,M,1,65,7,CQ,2.537,4,10919.1
A,M,1,66,7,BJ,8.382,7,22174.8
A,M,1,66,7,SH,0.175,0,0
A,M,1,66,7,SZ,1.885,1,1657.5
A,M,1,66,7,TJ,1.104,0,0
A,M,1,67,7,BJ,9.617,1,5974.65
A,M,1,67,7,SH,1,0,0
A,M,1,67,7,SZ,0.537,1,4865.4
A,M,1,67,7,TJ,0.293,0,0
A,M,1,68,7,BJ,6,11,67558.85
A,M,1,68,7,TJ,0.726,0,0
A,M,1,68,7,CQ,2,0,0
A,M,1,69,7,BJ,2.971,3,1445
A,M,1,69,7,SH,0.918,1,12852
A,M,1,70,7,BJ,20.507,8,10911.45
A,M,1,70,7,SH,1.35,0,0
A,M,1,70,7,SZ,0.997,1,493
A,M,1,70,7,TJ,1.601,0,0
A,M,1,70,7,CQ,0.145,0,0
A,M,2,18,1,BJ,0.121,0,0
A,M,2,18,1,TJ,0.145,0,0
A,M,2,19,1,BJ,3.868,4,5583.7
A,M,2,19,1,SZ,0.627,1,255
A,M,2,19,1,TJ,0.044,0,0
A,M,2,20,1,BJ,18.929,7,10615.9
A,M,2,20,1,SH,3.53,2,4522
A,M,2,20,1,SZ,1.811,1,29421.05
A,M,2,20,1,CQ,0.06,0,0
A,M,2,21,2,BJ,34.89,31,97801.25
A,M,2,21,2,SH,6.465,2,7310
A,M,2,21,2,SZ,2.682,1,850
A,M,2,21,2,TJ,5.195,4,23483.8
A,M,2,21,2,CQ,0.425,1,1048.05
A,M,2,22,2,BJ,58.62,41,181578.75
A,M,2,22,2,SH,6.371,4,4131
A,M,2,22,2,SZ,5.597,4,2031.5
A,M,2,22,2,TJ,1.828,3,1501.53
A,M,2,22,2,CQ,0.271,1,578
A,M,2,23,2,BJ,80.71,70,123407.2
A,M,2,23,2,SH,10.698,9,11873.65
A,M,2,23,2,SZ,8.104,17,51466.45
A,M,2,23,2,TJ,2.872,1,1326
A,M,2,23,2,CQ,0.118,0,0
A,M,2,24,2,BJ,110.31,98,329380.85
A,M,2,24,2,SH,16.095,10,21675
A,M,2,24,2,SZ,9.748,8,5994.25
A,M,2,24,2,TJ,11.571,7,15856.75
A,M,2,24,2,CQ,1.189,0,0
A,M,2,25,2,BJ,133.531,116,265910.4
A,M,2,25,2,SH,21.527,17,67083.5
A,M,2,25,2,SZ,12.739,14,31628.5
A,M,2,25,2,TJ,14.742,7,2933.35
A,M,2,25,2,CQ,4.236,2,544
A,M,2,26,3,BJ,147.199,112,227282.65
A,M,2,26,3,SH,31.689,23,39474.8
A,M,2,26,3,SZ,15.014,23,55673.4
A,M,2,26,3,TJ,16.184,11,45788.4
A,M,2,26,3,CQ,5.006,5,2040
A,M,2,27,3,BJ,225.069,184,523364.8
A,M,2,27,3,SH,42.944,30,67578
A,M,2,27,3,SZ,13.935,10,30930.85
A,M,2,27,3,TJ,15.448,8,8444.75
A,M,2,27,3,CQ,8.076,2,884
A,M,2,28,3,BJ,248.078,217,326256.99
A,M,2,28,3,SH,49.561,32,107108.35
A,M,2,28,3,SZ,26.558,39,48880.65
A,M,2,28,3,TJ,20.875,14,65350.55
A,M,2,28,3,CQ,8.25,11,44554.28
A,M,2,29,3,BJ,243.76,213,616125.23
A,M,2,29,3,SH,54.046,39,53512.25
A,M,2,29,3,SZ,33.654,27,42587.5
A,M,2,29,3,TJ,21.141,16,42433.59
A,M,2,29,3,CQ,7.559,4,4830.55
A,M,2,30,3,BJ,260.591,212,438888.42
A,M,2,30,3,SH,58.925,41,54945.18
A,M,2,30,3,SZ,35.416,39,76796.75
A,M,2,30,3,TJ,12.872,7,38529.65
A,M,2,30,3,CQ,6.337,1,750.47
A,M,2,31,4,BJ,285.433,224,442573.3
A,M,2,31,4,SH,69.708,35,104360.25
A,M,2,31,4,SZ,44.877,40,42658.25
A,M,2,31,4,TJ,15.059,8,80937.07
A,M,2,31,4,CQ,4.814,5,12991.6
A,M,2,32,4,BJ,262.763,197,443829.55
A,M,2,32,4,SH,63.111,25,24225.2
A,M,2,32,4,SZ,32.012,31,84420.79
A,M,2,32,4,TJ,18.088,13,27155.14
A,M,2,32,4,CQ,10.826,7,10947.83
A,M,2,33,4,BJ,230.262,193,416454.75
A,M,2,33,4,SH,55.63,29,75773.6
A,M,2,33,4,SZ,33.146,33,33493.15
A,M,2,33,4,TJ,20.83,16,21717.45
A,M,2,33,4,CQ,8.444,6,5542
A,M,2,34,4,BJ,206.582,160,416585.75
A,M,2,34,4,SH,67.772,45,44415.25
A,M,2,34,4,SZ,34.305,40,48451.85
A,M,2,34,4,TJ,15.922,10,15997
A,M,2,34,4,CQ,13.411,9,8988.75
A,M,2,35,4,BJ,200.889,164,324677.35
A,M,2,35,4,SH,53.18,25,48552.25
A,M,2,35,4,SZ,36.536,30,67094.85
A,M,2,35,4,TJ,17.164,15,21638.32
A,M,2,35,4,CQ,8.975,2,2188.75
A,M,2,36,4,BJ,201.418,151,328434.15
A,M,2,36,4,SH,70.63,39,51163.2
A,M,2,36,4,SZ,34.147,35,88856.55
A,M,2,36,4,TJ,18.841,12,16400.95
A,M,2,36,4,CQ,17.556,24,76119.69
A,M,2,37,4,BJ,221.625,169,457100.47
A,M,2,37,4,SH,55.746,33,46518.5
A,M,2,37,4,SZ,40.775,33,60236.6
A,M,2,37,4,TJ,24.436,13,15251.9
A,M,2,37,4,CQ,13.674,8,4489.45
A,M,2,38,4,BJ,229.98,161,246894.67
A,M,2,38,4,SH,55.186,46,109555.5
A,M,2,38,4,SZ,39.293,25,25660.05
A,M,2,38,4,TJ,17.194,16,34840.2
A,M,2,38,4,CQ,11.682,10,20474.2
A,M,2,39,4,BJ,229.073,181,398443.75
A,M,2,39,4,SH,59.066,26,41615.3
A,M,2,39,4,SZ,30.714,28,41502.4
A,M,2,39,4,TJ,17.216,9,39226.15
A,M,2,39,4,CQ,17.392,7,48687.44
A,M,2,40,4,BJ,201.936,152,294630.13
A,M,2,40,4,SH,55.871,36,69377.75
A,M,2,40,4,SZ,39.454,27,47316.6
A,M,2,40,4,TJ,21.72,13,11309.25
A,M,2,40,4,CQ,17.401,19,13730.9
A,M,2,41,5,BJ,197.969,148,479692.84
A,M,2,41,5,SH,52.588,41,42954.17
A,M,2,41,5,SZ,25.526,17,16845.8
A,M,2,41,5,TJ,30.098,15,51560.35
A,M,2,41,5,CQ,9.771,5,2952.05
A,M,2,42,5,BJ,177.793,136,314200.55
A,M,2,42,5,SH,54.887,31,37317
A,M,2,42,5,SZ,24.991,15,15680.25
A,M,2,42,5,TJ,16.88,6,36170.05
A,M,2,42,5,CQ,10.045,13,18606.25
A,M,2,43,5,BJ,151.281,112,183185.5
A,M,2,43,5,SH,47.896,43,49618.63
A,M,2,43,5,SZ,17.131,21,20778.5
A,M,2,43,5,TJ,23.148,6,4947
A,M,2,43,5,CQ,7.071,6,9758.85
A,M,2,44,5,BJ,138.496,106,242883.52
A,M,2,44,5,SH,40.684,23,33938
A,M,2,44,5,SZ,22.022,16,22726.8
A,M,2,44,5,TJ,11.213,6,91752.45
A,M,2,44,5,CQ,5.766,4,5960.2
A,M,2,45,5,BJ,137.096,96,131955.55
A,M,2,45,5,SH,39.758,10,28198.75
A,M,2,45,5,SZ,20.802,9,8888.2
A,M,2,45,5,TJ,11.996,9,20676.9
A,M,2,45,5,CQ,10.959,2,7036.3
A,M,2,46,5,BJ,143.786,120,229635
A,M,2,46,5,SH,42.963,28,36335.4
A,M,2,46,5,SZ,20.003,19,282275.24
A,M,2,46,5,TJ,20.374,22,120315.48
A,M,2,46,5,CQ,12.092,11,5805.5
A,M,2,47,5,BJ,141.241,107,127279.8
A,M,2,47,5,SH,40.571,33,54278
A,M,2,47,5,SZ,9.505,9,7385.65
A,M,2,47,5,TJ,17.898,12,16215.75
A,M,2,47,5,CQ,6.113,0,0
A,M,2,48,5,BJ,118.697,93,193719.7
A,M,2,48,5,SH,36.857,25,117947.5
A,M,2,48,5,SZ,8.156,4,12222.95
A,M,2,48,5,TJ,21.143,9,20466.15
A,M,2,48,5,CQ,5.668,3,25303.65
A,M,2,49,5,BJ,85.732,62,141058.35
A,M,2,49,5,SH,25.825,13,35103.5
A,M,2,49,5,SZ,11.413,10,13388.85
A,M,2,49,5,TJ,12.304,8,10136.25
A,M,2,49,5,CQ,4.051,2,1530
A,M,2,50,5,BJ,77.699,52,86750.24
A,M,2,50,5,SH,19.642,11,63507.15
A,M,2,50,5,SZ,9.374,7,7087.5
A,M,2,50,5,TJ,7.712,4,9949.9
A,M,2,50,5,CQ,9.213,8,9384
A,M,2,51,6,BJ,70.211,64,75899.85
A,M,2,51,6,SH,28.145,17,37540.25
A,M,2,51,6,SZ,8.663,8,5741.35
A,M,2,51,6,TJ,7.56,3,8624.1
A,M,2,51,6,CQ,3.332,3,2469.25
A,M,2,52,6,BJ,74.361,51,145870.75
A,M,2,52,6,SH,16.064,13,53019
A,M,2,52,6,SZ,4.35,3,3627.8
A,M,2,52,6,TJ,8.286,5,25821.3
A,M,2,52,6,CQ,0.696,0,0
A,M,2,53,6,BJ,57.481,42,51787.15
A,M,2,53,6,SH,19.504,13,17830.5
A,M,2,53,6,SZ,7.994,9,12340.95
A,M,2,53,6,TJ,10.671,6,3379.16
A,M,2,53,6,CQ,7.578,4,90036.25
A,M,2,54,6,BJ,49.176,33,65829.6
A,M,2,54,6,SH,21.731,8,9885.5
A,M,2,54,6,SZ,4.273,1,1190
A,M,2,54,6,TJ,7.614,2,1402.5
A,M,2,54,6,CQ,2.319,3,13940
A,M,2,55,6,BJ,56.608,34,203247.55
A,M,2,55,6,SH,18.944,10,50227
A,M,2,55,6,SZ,3.293,1,765
A,M,2,55,6,TJ,8.87,11,39644.85
A,M,2,55,6,CQ,7.296,1,595
A,M,2,56,6,BJ,62.574,46,58069.9
A,M,2,56,6,SH,22.919,12,16751.89
A,M,2,56,6,SZ,3.306,3,2295
A,M,2,56,6,TJ,8.769,8,6613
A,M,2,56,6,CQ,0.621,1,2456.5
A,M,2,57,6,BJ,46.178,45,72136.9
A,M,2,57,6,SH,14.171,8,8348.5
A,M,2,57,6,SZ,2.87,0,0
A,M,2,57,6,TJ,6.549,2,5852.25
A,M,2,57,6,CQ,3.455,3,2125
A,M,2,58,6,BJ,29.103,18,27625.85
A,M,2,58,6,SH,16.37,9,15342.5
A,M,2,58,6,SZ,4.585,2,2323.9
A,M,2,58,6,TJ,2.362,0,0
A,M,2,58,6,CQ,3.259,3,1893.2
A,M,2,59,6,BJ,19.983,7,12471.2
A,M,2,59,6,SH,13.671,6,5860
A,M,2,59,6,SZ,2.273,2,9143.45
A,M,2,59,6,TJ,1.599,2,1232.5
A,M,2,59,6,CQ,0.868,0,0
A,M,2,60,6,BJ,21.009,13,11350.75
A,M,2,60,6,SH,10.699,5,6417.5
A,M,2,60,6,SZ,2.782,0,0
A,M,2,60,6,TJ,2.819,3,1615
A,M,2,61,7,BJ,16.826,10,10033.05
A,M,2,61,7,SH,3.253,2,977.5
A,M,2,61,7,SZ,0.956,0,0
A,M,2,61,7,TJ,2.791,3,2405.5
A,M,2,61,7,CQ,0.753,1,1275
A,M,2,62,7,BJ,23.256,20,27657.8
A,M,2,62,7,SH,5.591,3,4292.5
A,M,2,62,7,TJ,2.926,3,1742.5
A,M,2,63,7,BJ,10.657,5,3476.5
A,M,2,63,7,SH,3.083,0,0
A,M,2,63,7,SZ,2.192,1,4886
A,M,2,64,7,BJ,6.94,2,2608.65
A,M,2,64,7,SH,3.693,6,24565
A,M,2,64,7,SZ,0.252,0,0
A,M,2,64,7,TJ,1.386,3,4071
A,M,2,65,7,BJ,6.09,8,7531
A,M,2,65,7,SH,1.645,3,1710.5
A,M,2,66,7,BJ,5.944,8,7301.5
A,M,2,66,7,SH,1.077,1,1479
A,M,2,67,7,BJ,6.356,4,2907
A,M,2,67,7,SH,1.93,0,0
A,M,2,68,7,BJ,2.159,0,0
A,M,2,68,7,SH,1,0,0
A,M,2,69,7,BJ,2.409,1,637.5
A,M,2,69,7,SH,0.806,1,1190
A,M,2,69,7,TJ,0.071,0,0
A,M,2,70,7,BJ,6.301,9,10945.45
A,M,2,70,7,SZ,4.404,7,6213.49
A,M,2,70,7,TJ,1,0,0
A,M,2,70,7,CQ,0.597,0,0
A,M,3,18,1,BJ,0.022,0,0
A,M,3,19,1,BJ,4.596,5,20940.6
A,M,3,19,1,SH,1.97,1,1020
A,M,3,19,1,TJ,0.296,0,0
A,M,3,20,1,BJ,10.262,7,44093.95
A,M,3,20,1,SZ,2,1,2057
